HAT: Zombie_Berserker facing 0 frame 0: x 43, y 63
HAT: Generic_Male_Scout facing 0 frame 0: x 43, y 62
HAT: Generic_Male_Scout facing 0 frame 1: x 43, y 62
HAT: Generic_Male_Scout facing 0 frame 2: x 43, y 62
HAT: Generic_Male_Scout facing 0 frame 3: x 43, y 62
HAT: Generic_Male_Scout facing 1 frame 0: x 42, y 64
HAT: Generic_Male_Scout facing 1 frame 1: x 42, y 64
HAT: Generic_Male_Scout facing 1 frame 2: x 42, y 64
HAT: Generic_Male_Scout facing 1 frame 3: x 42, y 64
HAT: Generic_Male_Scout facing 2 frame 0: x 47, y 65
HAT: Generic_Male_Scout facing 2 frame 1: x 47, y 65
HAT: Generic_Male_Scout facing 2 frame 2: x 47, y 65
HAT: Generic_Male_Scout facing 2 frame 3: x 47, y 65
HAT: Generic_Male_Scout facing 3 frame 0: x 48, y 62
HAT: Generic_Male_Scout facing 3 frame 1: x 48, y 62
HAT: Generic_Male_Scout facing 3 frame 2: x 48, y 62
HAT: Generic_Male_Scout facing 3 frame 3: x 48, y 62
EXPLODE_HAT: Generic_Male_Scout facing 0 frame 0: x 43, y 62
EXPLODE_HAT: Generic_Male_Scout facing 0 frame 1: x 43, y 62
EXPLODE_HAT: Generic_Male_Scout facing 0 frame 2: x 43, y 62
EXPLODE_HAT: Generic_Male_Scout facing 0 frame 3: x 43, y 62
EXPLODE_HAT: Generic_Male_Scout facing 0 frame 4: x 43, y 62
EXPLODE_HAT: Generic_Male_Scout facing 0 frame 5: x 43, y 62
EXPLODE_HAT: Generic_Male_Scout facing 0 frame 6: x 43, y 62
EXPLODE_HAT: Generic_Male_Scout facing 0 frame 7: x 43, y 62
EXPLODE_HAT: Generic_Male_Scout facing 0 frame 8: x 43, y 62
EXPLODE_HAT: Generic_Male_Scout facing 0 frame 9: x 43, y 62
EXPLODE_HAT: Generic_Male_Scout facing 0 frame 10: x 43, y 62
EXPLODE_HAT: Generic_Male_Scout facing 0 frame 11: x 43, y 62
EXPLODE_HAT: Generic_Male_Scout facing 1 frame 0: x 42, y 64
EXPLODE_HAT: Generic_Male_Scout facing 1 frame 1: x 42, y 64
EXPLODE_HAT: Generic_Male_Scout facing 1 frame 2: x 42, y 64
EXPLODE_HAT: Generic_Male_Scout facing 1 frame 3: x 42, y 64
EXPLODE_HAT: Generic_Male_Scout facing 1 frame 4: x 42, y 64
EXPLODE_HAT: Generic_Male_Scout facing 1 frame 5: x 42, y 64
EXPLODE_HAT: Generic_Male_Scout facing 1 frame 6: x 42, y 64
EXPLODE_HAT: Generic_Male_Scout facing 1 frame 7: x 42, y 64
EXPLODE_HAT: Generic_Male_Scout facing 1 frame 8: x 42, y 64
EXPLODE_HAT: Generic_Male_Scout facing 1 frame 9: x 42, y 64
EXPLODE_HAT: Generic_Male_Scout facing 1 frame 10: x 42, y 64
EXPLODE_HAT: Generic_Male_Scout facing 1 frame 11: x 42, y 64
EXPLODE_HAT: Generic_Male_Scout facing 2 frame 0: x 47, y 65
EXPLODE_HAT: Generic_Male_Scout facing 2 frame 1: x 47, y 65
EXPLODE_HAT: Generic_Male_Scout facing 2 frame 2: x 47, y 65
EXPLODE_HAT: Generic_Male_Scout facing 2 frame 3: x 47, y 65
EXPLODE_HAT: Generic_Male_Scout facing 2 frame 4: x 47, y 65
EXPLODE_HAT: Generic_Male_Scout facing 2 frame 5: x 47, y 65
EXPLODE_HAT: Generic_Male_Scout facing 2 frame 6: x 47, y 65
EXPLODE_HAT: Generic_Male_Scout facing 2 frame 7: x 47, y 65
EXPLODE_HAT: Generic_Male_Scout facing 2 frame 8: x 47, y 65
EXPLODE_HAT: Generic_Male_Scout facing 2 frame 9: x 47, y 65
EXPLODE_HAT: Generic_Male_Scout facing 2 frame 10: x 47, y 65
EXPLODE_HAT: Generic_Male_Scout facing 2 frame 11: x 47, y 65
EXPLODE_HAT: Generic_Male_Scout facing 3 frame 0: x 48, y 62
EXPLODE_HAT: Generic_Male_Scout facing 3 frame 1: x 48, y 62
EXPLODE_HAT: Generic_Male_Scout facing 3 frame 2: x 48, y 62
EXPLODE_HAT: Generic_Male_Scout facing 3 frame 3: x 48, y 62
EXPLODE_HAT: Generic_Male_Scout facing 3 frame 4: x 48, y 62
EXPLODE_HAT: Generic_Male_Scout facing 3 frame 5: x 48, y 62
EXPLODE_HAT: Generic_Male_Scout facing 3 frame 6: x 48, y 62
EXPLODE_HAT: Generic_Male_Scout facing 3 frame 7: x 48, y 62
EXPLODE_HAT: Generic_Male_Scout facing 3 frame 8: x 48, y 62
EXPLODE_HAT: Generic_Male_Scout facing 3 frame 9: x 48, y 62
EXPLODE_HAT: Generic_Male_Scout facing 3 frame 10: x 48, y 62
EXPLODE_HAT: Generic_Male_Scout facing 3 frame 11: x 48, y 62
HAT: Generic_Male_Captain facing 0 frame 0: x 43, y 63
HAT: Generic_Male_Captain facing 0 frame 1: x 43, y 63
HAT: Generic_Male_Captain facing 0 frame 2: x 43, y 63
HAT: Generic_Male_Captain facing 0 frame 3: x 43, y 63
HAT: Generic_Male_Captain facing 1 frame 0: x 42, y 66
HAT: Generic_Male_Captain facing 1 frame 1: x 42, y 66
HAT: Generic_Male_Captain facing 1 frame 2: x 42, y 66
HAT: Generic_Male_Captain facing 1 frame 3: x 42, y 66
HAT: Generic_Male_Captain facing 2 frame 0: x 47, y 66
HAT: Generic_Male_Captain facing 2 frame 1: x 47, y 66
HAT: Generic_Male_Captain facing 2 frame 2: x 47, y 66
HAT: Generic_Male_Captain facing 2 frame 3: x 47, y 66
HAT: Generic_Male_Captain facing 3 frame 0: x 48, y 64
HAT: Generic_Male_Captain facing 3 frame 1: x 48, y 64
HAT: Generic_Male_Captain facing 3 frame 2: x 48, y 64
HAT: Generic_Male_Captain facing 3 frame 3: x 48, y 64
EXPLODE_HAT: Generic_Male_Captain facing 0 frame 0: x 43, y 63
EXPLODE_HAT: Generic_Male_Captain facing 0 frame 1: x 43, y 63
EXPLODE_HAT: Generic_Male_Captain facing 0 frame 2: x 43, y 63
EXPLODE_HAT: Generic_Male_Captain facing 0 frame 3: x 43, y 63
EXPLODE_HAT: Generic_Male_Captain facing 0 frame 4: x 43, y 63
EXPLODE_HAT: Generic_Male_Captain facing 0 frame 5: x 43, y 63
EXPLODE_HAT: Generic_Male_Captain facing 0 frame 6: x 43, y 63
EXPLODE_HAT: Generic_Male_Captain facing 0 frame 7: x 43, y 63
EXPLODE_HAT: Generic_Male_Captain facing 0 frame 8: x 43, y 63
EXPLODE_HAT: Generic_Male_Captain facing 0 frame 9: x 43, y 63
EXPLODE_HAT: Generic_Male_Captain facing 0 frame 10: x 43, y 63
EXPLODE_HAT: Generic_Male_Captain facing 0 frame 11: x 43, y 63
EXPLODE_HAT: Generic_Male_Captain facing 1 frame 0: x 42, y 66
EXPLODE_HAT: Generic_Male_Captain facing 1 frame 1: x 42, y 66
EXPLODE_HAT: Generic_Male_Captain facing 1 frame 2: x 42, y 66
EXPLODE_HAT: Generic_Male_Captain facing 1 frame 3: x 42, y 66
EXPLODE_HAT: Generic_Male_Captain facing 1 frame 4: x 42, y 66
EXPLODE_HAT: Generic_Male_Captain facing 1 frame 5: x 42, y 66
EXPLODE_HAT: Generic_Male_Captain facing 1 frame 6: x 42, y 66
EXPLODE_HAT: Generic_Male_Captain facing 1 frame 7: x 42, y 66
EXPLODE_HAT: Generic_Male_Captain facing 1 frame 8: x 42, y 66
EXPLODE_HAT: Generic_Male_Captain facing 1 frame 9: x 42, y 66
EXPLODE_HAT: Generic_Male_Captain facing 1 frame 10: x 42, y 66
EXPLODE_HAT: Generic_Male_Captain facing 1 frame 11: x 42, y 66
EXPLODE_HAT: Generic_Male_Captain facing 2 frame 0: x 47, y 66
EXPLODE_HAT: Generic_Male_Captain facing 2 frame 1: x 47, y 66
EXPLODE_HAT: Generic_Male_Captain facing 2 frame 2: x 47, y 66
EXPLODE_HAT: Generic_Male_Captain facing 2 frame 3: x 47, y 66
EXPLODE_HAT: Generic_Male_Captain facing 2 frame 4: x 47, y 66
EXPLODE_HAT: Generic_Male_Captain facing 2 frame 5: x 47, y 66
EXPLODE_HAT: Generic_Male_Captain facing 2 frame 6: x 47, y 66
EXPLODE_HAT: Generic_Male_Captain facing 2 frame 7: x 47, y 66
EXPLODE_HAT: Generic_Male_Captain facing 2 frame 8: x 47, y 66
EXPLODE_HAT: Generic_Male_Captain facing 2 frame 9: x 47, y 66
EXPLODE_HAT: Generic_Male_Captain facing 2 frame 10: x 47, y 66
EXPLODE_HAT: Generic_Male_Captain facing 2 frame 11: x 47, y 66
EXPLODE_HAT: Generic_Male_Captain facing 3 frame 0: x 48, y 64
EXPLODE_HAT: Generic_Male_Captain facing 3 frame 1: x 48, y 64
EXPLODE_HAT: Generic_Male_Captain facing 3 frame 2: x 48, y 64
EXPLODE_HAT: Generic_Male_Captain facing 3 frame 3: x 48, y 64
EXPLODE_HAT: Generic_Male_Captain facing 3 frame 4: x 48, y 64
EXPLODE_HAT: Generic_Male_Captain facing 3 frame 5: x 48, y 64
EXPLODE_HAT: Generic_Male_Captain facing 3 frame 6: x 48, y 64
EXPLODE_HAT: Generic_Male_Captain facing 3 frame 7: x 48, y 64
EXPLODE_HAT: Generic_Male_Captain facing 3 frame 8: x 48, y 64
EXPLODE_HAT: Generic_Male_Captain facing 3 frame 9: x 48, y 64
EXPLODE_HAT: Generic_Male_Captain facing 3 frame 10: x 48, y 64
EXPLODE_HAT: Generic_Male_Captain facing 3 frame 11: x 48, y 64
HAT: Generic_Male_Mystic facing 0 frame 0: x 43, y 62
HAT: Generic_Male_Mystic facing 0 frame 1: x 43, y 62
HAT: Generic_Male_Mystic facing 0 frame 2: x 43, y 62
HAT: Generic_Male_Mystic facing 0 frame 3: x 43, y 62
HAT: Generic_Male_Mystic facing 1 frame 0: x 42, y 64
HAT: Generic_Male_Mystic facing 1 frame 1: x 42, y 64
HAT: Generic_Male_Mystic facing 1 frame 2: x 42, y 64
HAT: Generic_Male_Mystic facing 1 frame 3: x 42, y 64
HAT: Generic_Male_Mystic facing 2 frame 0: x 47, y 65
HAT: Generic_Male_Mystic facing 2 frame 1: x 47, y 65
HAT: Generic_Male_Mystic facing 2 frame 2: x 47, y 65
HAT: Generic_Male_Mystic facing 2 frame 3: x 47, y 65
HAT: Generic_Male_Mystic facing 3 frame 0: x 48, y 62
HAT: Generic_Male_Mystic facing 3 frame 1: x 48, y 62
HAT: Generic_Male_Mystic facing 3 frame 2: x 48, y 62
HAT: Generic_Male_Mystic facing 3 frame 3: x 48, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 0 frame 0: x 43, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 0 frame 1: x 43, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 0 frame 2: x 43, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 0 frame 3: x 43, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 0 frame 4: x 43, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 0 frame 5: x 43, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 0 frame 6: x 43, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 0 frame 7: x 43, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 0 frame 8: x 43, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 0 frame 9: x 43, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 0 frame 10: x 43, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 0 frame 11: x 43, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 1 frame 0: x 42, y 64
EXPLODE_HAT: Generic_Male_Mystic facing 1 frame 1: x 42, y 64
EXPLODE_HAT: Generic_Male_Mystic facing 1 frame 2: x 42, y 64
EXPLODE_HAT: Generic_Male_Mystic facing 1 frame 3: x 42, y 64
EXPLODE_HAT: Generic_Male_Mystic facing 1 frame 4: x 42, y 64
EXPLODE_HAT: Generic_Male_Mystic facing 1 frame 5: x 42, y 64
EXPLODE_HAT: Generic_Male_Mystic facing 1 frame 6: x 42, y 64
EXPLODE_HAT: Generic_Male_Mystic facing 1 frame 7: x 42, y 64
EXPLODE_HAT: Generic_Male_Mystic facing 1 frame 8: x 42, y 64
EXPLODE_HAT: Generic_Male_Mystic facing 1 frame 9: x 42, y 64
EXPLODE_HAT: Generic_Male_Mystic facing 1 frame 10: x 42, y 64
EXPLODE_HAT: Generic_Male_Mystic facing 1 frame 11: x 42, y 64
EXPLODE_HAT: Generic_Male_Mystic facing 2 frame 0: x 47, y 65
EXPLODE_HAT: Generic_Male_Mystic facing 2 frame 1: x 47, y 65
EXPLODE_HAT: Generic_Male_Mystic facing 2 frame 2: x 47, y 65
EXPLODE_HAT: Generic_Male_Mystic facing 2 frame 3: x 47, y 65
EXPLODE_HAT: Generic_Male_Mystic facing 2 frame 4: x 47, y 65
EXPLODE_HAT: Generic_Male_Mystic facing 2 frame 5: x 47, y 65
EXPLODE_HAT: Generic_Male_Mystic facing 2 frame 6: x 47, y 65
EXPLODE_HAT: Generic_Male_Mystic facing 2 frame 7: x 47, y 65
EXPLODE_HAT: Generic_Male_Mystic facing 2 frame 8: x 47, y 65
EXPLODE_HAT: Generic_Male_Mystic facing 2 frame 9: x 47, y 65
EXPLODE_HAT: Generic_Male_Mystic facing 2 frame 10: x 47, y 65
EXPLODE_HAT: Generic_Male_Mystic facing 2 frame 11: x 47, y 65
EXPLODE_HAT: Generic_Male_Mystic facing 3 frame 0: x 48, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 3 frame 1: x 48, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 3 frame 2: x 48, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 3 frame 3: x 48, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 3 frame 4: x 48, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 3 frame 5: x 48, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 3 frame 6: x 48, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 3 frame 7: x 48, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 3 frame 8: x 48, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 3 frame 9: x 48, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 3 frame 10: x 48, y 62
EXPLODE_HAT: Generic_Male_Mystic facing 3 frame 11: x 48, y 62
HAT: Generic_Male_Wizard facing 0 frame 0: x 43, y 63
HAT: Generic_Male_Wizard facing 0 frame 1: x 43, y 63
HAT: Generic_Male_Wizard facing 0 frame 2: x 43, y 63
HAT: Generic_Male_Wizard facing 0 frame 3: x 43, y 63
HAT: Generic_Male_Wizard facing 1 frame 0: x 42, y 66
HAT: Generic_Male_Wizard facing 1 frame 1: x 42, y 66
HAT: Generic_Male_Wizard facing 1 frame 2: x 42, y 66
HAT: Generic_Male_Wizard facing 1 frame 3: x 42, y 66
HAT: Generic_Male_Wizard facing 2 frame 0: x 47, y 66
HAT: Generic_Male_Wizard facing 2 frame 1: x 47, y 66
HAT: Generic_Male_Wizard facing 2 frame 2: x 47, y 66
HAT: Generic_Male_Wizard facing 2 frame 3: x 47, y 66
HAT: Generic_Male_Wizard facing 3 frame 0: x 48, y 64
HAT: Generic_Male_Wizard facing 3 frame 1: x 48, y 64
HAT: Generic_Male_Wizard facing 3 frame 2: x 48, y 64
HAT: Generic_Male_Wizard facing 3 frame 3: x 48, y 64
EXPLODE_HAT: Generic_Male_Wizard facing 0 frame 0: x 43, y 63
EXPLODE_HAT: Generic_Male_Wizard facing 0 frame 1: x 43, y 63
EXPLODE_HAT: Generic_Male_Wizard facing 0 frame 2: x 43, y 63
EXPLODE_HAT: Generic_Male_Wizard facing 0 frame 3: x 43, y 63
EXPLODE_HAT: Generic_Male_Wizard facing 0 frame 4: x 43, y 63
EXPLODE_HAT: Generic_Male_Wizard facing 0 frame 5: x 43, y 63
EXPLODE_HAT: Generic_Male_Wizard facing 0 frame 6: x 43, y 63
EXPLODE_HAT: Generic_Male_Wizard facing 0 frame 7: x 43, y 63
EXPLODE_HAT: Generic_Male_Wizard facing 0 frame 8: x 43, y 63
EXPLODE_HAT: Generic_Male_Wizard facing 0 frame 9: x 43, y 63
EXPLODE_HAT: Generic_Male_Wizard facing 0 frame 10: x 43, y 63
EXPLODE_HAT: Generic_Male_Wizard facing 0 frame 11: x 43, y 63
EXPLODE_HAT: Generic_Male_Wizard facing 1 frame 0: x 42, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 1 frame 1: x 42, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 1 frame 2: x 42, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 1 frame 3: x 42, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 1 frame 4: x 42, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 1 frame 5: x 42, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 1 frame 6: x 42, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 1 frame 7: x 42, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 1 frame 8: x 42, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 1 frame 9: x 42, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 1 frame 10: x 42, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 1 frame 11: x 42, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 2 frame 0: x 47, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 2 frame 1: x 47, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 2 frame 2: x 47, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 2 frame 3: x 47, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 2 frame 4: x 47, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 2 frame 5: x 47, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 2 frame 6: x 47, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 2 frame 7: x 47, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 2 frame 8: x 47, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 2 frame 9: x 47, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 2 frame 10: x 47, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 2 frame 11: x 47, y 66
EXPLODE_HAT: Generic_Male_Wizard facing 3 frame 0: x 48, y 64
EXPLODE_HAT: Generic_Male_Wizard facing 3 frame 1: x 48, y 64
EXPLODE_HAT: Generic_Male_Wizard facing 3 frame 2: x 48, y 64
EXPLODE_HAT: Generic_Male_Wizard facing 3 frame 3: x 48, y 64
EXPLODE_HAT: Generic_Male_Wizard facing 3 frame 4: x 48, y 64
EXPLODE_HAT: Generic_Male_Wizard facing 3 frame 5: x 48, y 64
EXPLODE_HAT: Generic_Male_Wizard facing 3 frame 6: x 48, y 64
EXPLODE_HAT: Generic_Male_Wizard facing 3 frame 7: x 48, y 64
EXPLODE_HAT: Generic_Male_Wizard facing 3 frame 8: x 48, y 64
EXPLODE_HAT: Generic_Male_Wizard facing 3 frame 9: x 48, y 64
EXPLODE_HAT: Generic_Male_Wizard facing 3 frame 10: x 48, y 64
EXPLODE_HAT: Generic_Male_Wizard facing 3 frame 11: x 48, y 64
HAT: Generic_Male_Provocateur facing 0 frame 0: x 43, y 62
HAT: Generic_Male_Provocateur facing 0 frame 1: x 43, y 62
HAT: Generic_Male_Provocateur facing 0 frame 2: x 43, y 62
HAT: Generic_Male_Provocateur facing 0 frame 3: x 43, y 62
HAT: Generic_Male_Provocateur facing 1 frame 0: x 42, y 64
HAT: Generic_Male_Provocateur facing 1 frame 1: x 42, y 64
HAT: Generic_Male_Provocateur facing 1 frame 2: x 42, y 64
HAT: Generic_Male_Provocateur facing 1 frame 3: x 42, y 64
HAT: Generic_Male_Provocateur facing 2 frame 0: x 47, y 65
HAT: Generic_Male_Provocateur facing 2 frame 1: x 47, y 65
HAT: Generic_Male_Provocateur facing 2 frame 2: x 47, y 65
HAT: Generic_Male_Provocateur facing 2 frame 3: x 47, y 65
HAT: Generic_Male_Provocateur facing 3 frame 0: x 48, y 62
HAT: Generic_Male_Provocateur facing 3 frame 1: x 48, y 62
HAT: Generic_Male_Provocateur facing 3 frame 2: x 48, y 62
HAT: Generic_Male_Provocateur facing 3 frame 3: x 48, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 0 frame 0: x 43, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 0 frame 1: x 43, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 0 frame 2: x 43, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 0 frame 3: x 43, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 0 frame 4: x 43, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 0 frame 5: x 43, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 0 frame 6: x 43, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 0 frame 7: x 43, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 0 frame 8: x 43, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 0 frame 9: x 43, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 0 frame 10: x 43, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 0 frame 11: x 43, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 1 frame 0: x 42, y 64
EXPLODE_HAT: Generic_Male_Provocateur facing 1 frame 1: x 42, y 64
EXPLODE_HAT: Generic_Male_Provocateur facing 1 frame 2: x 42, y 64
EXPLODE_HAT: Generic_Male_Provocateur facing 1 frame 3: x 42, y 64
EXPLODE_HAT: Generic_Male_Provocateur facing 1 frame 4: x 42, y 64
EXPLODE_HAT: Generic_Male_Provocateur facing 1 frame 5: x 42, y 64
EXPLODE_HAT: Generic_Male_Provocateur facing 1 frame 6: x 42, y 64
EXPLODE_HAT: Generic_Male_Provocateur facing 1 frame 7: x 42, y 64
EXPLODE_HAT: Generic_Male_Provocateur facing 1 frame 8: x 42, y 64
EXPLODE_HAT: Generic_Male_Provocateur facing 1 frame 9: x 42, y 64
EXPLODE_HAT: Generic_Male_Provocateur facing 1 frame 10: x 42, y 64
EXPLODE_HAT: Generic_Male_Provocateur facing 1 frame 11: x 42, y 64
EXPLODE_HAT: Generic_Male_Provocateur facing 2 frame 0: x 47, y 65
EXPLODE_HAT: Generic_Male_Provocateur facing 2 frame 1: x 47, y 65
EXPLODE_HAT: Generic_Male_Provocateur facing 2 frame 2: x 47, y 65
EXPLODE_HAT: Generic_Male_Provocateur facing 2 frame 3: x 47, y 65
EXPLODE_HAT: Generic_Male_Provocateur facing 2 frame 4: x 47, y 65
EXPLODE_HAT: Generic_Male_Provocateur facing 2 frame 5: x 47, y 65
EXPLODE_HAT: Generic_Male_Provocateur facing 2 frame 6: x 47, y 65
EXPLODE_HAT: Generic_Male_Provocateur facing 2 frame 7: x 47, y 65
EXPLODE_HAT: Generic_Male_Provocateur facing 2 frame 8: x 47, y 65
EXPLODE_HAT: Generic_Male_Provocateur facing 2 frame 9: x 47, y 65
EXPLODE_HAT: Generic_Male_Provocateur facing 2 frame 10: x 47, y 65
EXPLODE_HAT: Generic_Male_Provocateur facing 2 frame 11: x 47, y 65
EXPLODE_HAT: Generic_Male_Provocateur facing 3 frame 0: x 48, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 3 frame 1: x 48, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 3 frame 2: x 48, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 3 frame 3: x 48, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 3 frame 4: x 48, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 3 frame 5: x 48, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 3 frame 6: x 48, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 3 frame 7: x 48, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 3 frame 8: x 48, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 3 frame 9: x 48, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 3 frame 10: x 48, y 62
EXPLODE_HAT: Generic_Male_Provocateur facing 3 frame 11: x 48, y 62
HAT: Generic_Male_Noble facing 0 frame 0: x 43, y 63
HAT: Generic_Male_Noble facing 0 frame 1: x 43, y 63
HAT: Generic_Male_Noble facing 0 frame 2: x 43, y 63
HAT: Generic_Male_Noble facing 0 frame 3: x 43, y 63
HAT: Generic_Male_Noble facing 1 frame 0: x 42, y 66
HAT: Generic_Male_Noble facing 1 frame 1: x 42, y 66
HAT: Generic_Male_Noble facing 1 frame 2: x 42, y 66
HAT: Generic_Male_Noble facing 1 frame 3: x 42, y 66
HAT: Generic_Male_Noble facing 2 frame 0: x 47, y 66
HAT: Generic_Male_Noble facing 2 frame 1: x 47, y 66
HAT: Generic_Male_Noble facing 2 frame 2: x 47, y 66
HAT: Generic_Male_Noble facing 2 frame 3: x 47, y 66
HAT: Generic_Male_Noble facing 3 frame 0: x 48, y 64
HAT: Generic_Male_Noble facing 3 frame 1: x 48, y 64
HAT: Generic_Male_Noble facing 3 frame 2: x 48, y 64
HAT: Generic_Male_Noble facing 3 frame 3: x 48, y 64
EXPLODE_HAT: Generic_Male_Noble facing 0 frame 0: x 43, y 63
EXPLODE_HAT: Generic_Male_Noble facing 0 frame 1: x 43, y 63
EXPLODE_HAT: Generic_Male_Noble facing 0 frame 2: x 43, y 63
EXPLODE_HAT: Generic_Male_Noble facing 0 frame 3: x 43, y 63
EXPLODE_HAT: Generic_Male_Noble facing 0 frame 4: x 43, y 63
EXPLODE_HAT: Generic_Male_Noble facing 0 frame 5: x 43, y 63
EXPLODE_HAT: Generic_Male_Noble facing 0 frame 6: x 43, y 63
EXPLODE_HAT: Generic_Male_Noble facing 0 frame 7: x 43, y 63
EXPLODE_HAT: Generic_Male_Noble facing 0 frame 8: x 43, y 63
EXPLODE_HAT: Generic_Male_Noble facing 0 frame 9: x 43, y 63
EXPLODE_HAT: Generic_Male_Noble facing 0 frame 10: x 43, y 63
EXPLODE_HAT: Generic_Male_Noble facing 0 frame 11: x 43, y 63
EXPLODE_HAT: Generic_Male_Noble facing 1 frame 0: x 42, y 66
EXPLODE_HAT: Generic_Male_Noble facing 1 frame 1: x 42, y 66
EXPLODE_HAT: Generic_Male_Noble facing 1 frame 2: x 42, y 66
EXPLODE_HAT: Generic_Male_Noble facing 1 frame 3: x 42, y 66
EXPLODE_HAT: Generic_Male_Noble facing 1 frame 4: x 42, y 66
EXPLODE_HAT: Generic_Male_Noble facing 1 frame 5: x 42, y 66
EXPLODE_HAT: Generic_Male_Noble facing 1 frame 6: x 42, y 66
EXPLODE_HAT: Generic_Male_Noble facing 1 frame 7: x 42, y 66
EXPLODE_HAT: Generic_Male_Noble facing 1 frame 8: x 42, y 66
EXPLODE_HAT: Generic_Male_Noble facing 1 frame 9: x 42, y 66
EXPLODE_HAT: Generic_Male_Noble facing 1 frame 10: x 42, y 66
EXPLODE_HAT: Generic_Male_Noble facing 1 frame 11: x 42, y 66
EXPLODE_HAT: Generic_Male_Noble facing 2 frame 0: x 47, y 66
EXPLODE_HAT: Generic_Male_Noble facing 2 frame 1: x 47, y 66
EXPLODE_HAT: Generic_Male_Noble facing 2 frame 2: x 47, y 66
EXPLODE_HAT: Generic_Male_Noble facing 2 frame 3: x 47, y 66
EXPLODE_HAT: Generic_Male_Noble facing 2 frame 4: x 47, y 66
EXPLODE_HAT: Generic_Male_Noble facing 2 frame 5: x 47, y 66
EXPLODE_HAT: Generic_Male_Noble facing 2 frame 6: x 47, y 66
EXPLODE_HAT: Generic_Male_Noble facing 2 frame 7: x 47, y 66
